Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2019-20	T	00			State			Yes	No 	GR06	56552	1153	910	101	80	59	3	78.9	8.8	6.9	5.1	0.3
2019-20	T	00			State			Yes	Yes	GR06	997	94	76	9	7	2	0	80.9	9.6	7.4	2.1	0.0
2019-20	T	00			State			All	All	GR07	478503	17231	14692	961	943	586	49	85.3	5.6	5.5	3.4	0.3
2019-20	T	00			State			All	No 	GR07	476233	17105	14611	932	931	584	47	85.4	5.4	5.4	3.4	0.3
2019-20	T	00			State			All	Yes	GR07	5260	469	346	67	27	18	11	73.8	14.3	5.8	3.8	2.3
2019-20	T	00			State			No 	All	GR07	423468	16367	13988	899	887	546	47	85.5	5.5	5.4	3.3	0.3
2019-20	T	00			State			No 	No 	GR07	422018	16277	13938	869	879	546	45	85.6	5.3	5.4	3.4	0.3
2019-20	T	00			State			No 	Yes	GR07	2927	259	171	51	18	8	11	66.0	19.7	6.9	3.1	4.2
2019-20	T	00			State			Yes	All	GR07	61972	1413	1127	113	96	72	5	79.8	8.0	6.8	5.1	0.4
2019-20	T	00			State			Yes	No 	GR07	59848	1215	962	99	88	61	5	79.2	8.1	7.2	5.0	0.4
2019-20	T	00			State			Yes	Yes	GR07	2355	213	177	16	9	11	0	83.1	7.5	4.2	5.2	0.0
2019-20	T	00			State			All	All	GR08	494889	17792	15160	1000	973	599	60	85.2	5.6	5.5	3.4	0.3
2019-20	T	00			State			All	No 	GR08	491519	17592	15038	966	960	582	46	85.5	5.5	5.5	3.3	0.3
2019-20	T	00			State			All	Yes	GR08	8542	745	533	94	55	33	30	71.5	12.6	7.4	4.4	4.0
2019-20	T	00			State			No 	All	GR08	438931	16871	14411	932	911	559	58	85.4	5.5	5.4	3.3	0.3
2019-20	T	00			State			No 	No 	GR08	436821	16733	14332	901	903	552	45	85.7	5.4	5.4	3.3	0.3
2019-20	T	00			State			No 	Yes	GR08	5033	465	308	69	40	19	29	66.2	14.8	8.6	4.1	6.2
2019-20	T	00			State			Yes	All	GR08	63446	1517	1221	117	107	62	10	80.5	7.7	7.1	4.1	0.7
2019-20	T	00			State			Yes	No 	GR08	60140	1246	1011	89	92	47	7	81.1	7.1	7.4	3.8	0.6
2019-20	T	00			State			Yes	Yes	GR08	3605	290	227	29	16	15	3	78.3	10.0	5.5	5.2	1.0
2019-20	T	00			State			All	All	GR09	513392	17925	14926	1160	964	783	92	83.3	6.5	5.4	4.4	0.5
2019-20	T	00			State			All	No 	GR09	492049	16506	13895	988	867	699	57	84.2	6.0	5.3	4.2	0.3
2019-20	T	00			State			All	Yes	GR09	35311	2557	1884	279	191	141	62	73.7	10.9	7.5	5.5	2.4
2019-20	T	00			State			No 	All	GR09	452545	16217	13605	1015	840	675	82	83.9	6.3	5.2	4.2	0.5
2019-20	T	00			State			No 	No 	GR09	447153	15700	13248	926	816	656	54	84.4	5.9	5.2	4.2	0.3
2019-20	T	00			State			No 	Yes	GR09	10378	1034	717	150	67	49	51	69.3	14.5	6.5	4.7	4.9
2019-20	T	00			State			Yes	All	GR09	76605	2802	2167	238	215	158	24	77.3	8.5	7.7	5.6	0.9
2019-20	T	00			State			Yes	No 	GR09	51586	1188	939	91	86	64	8	79.0	7.7	7.2	5.4	0.7
2019-20	T	00			State			Yes	Yes	GR09	26161	1681	1274	152	142	96	17	75.8	9.0	8.4	5.7	1.0
2019-20	T	00			State			All	All	GR10	517593	18644	15110	1468	991	868	207	81.0	7.9	5.3	4.7	1.1
2019-20	T	00			State			All	No 	GR10	481265	16137	13645	983	799	647	63	84.6	6.1	5.0	4.0	0.4
2019-20	T	00			State			All	Yes	GR10	59744	4284	2872	622	296	316	178	67.0	14.5	6.9	7.4	4.2
2019-20	T	00			State			No 	All	GR10	446712	16243	13695	973	808	659	108	84.3	6.0	5.0	4.1	0.7
2019-20	T	00			State			No 	No 	GR10	437452	15424	13089	904	755	614	62	84.9	5.9	4.9	4.0	0.4
2019-20	T	00			State			No 	Yes	GR10	18974	1737	1298	154	109	104	72	74.7	8.9	6.3	6.0	4.1
2019-20	T	00			State			Yes	All	GR10	89983	3670	2434	581	264	268	123	66.3	15.8	7.2	7.3	3.4
2019-20	T	00			State			Yes	No 	GR10	49747	1008	772	110	73	50	3	76.6	10.9	7.2	5.0	0.3
2019-20	T	00			State			Yes	Yes	GR10	42373	2757	1726	485	199	227	120	62.6	17.6	7.2	8.2	4.4
2019-20	T	00			State			All	All	GR11	490690	17939	15041	1162	861	735	140	83.8	6.5	4.8	4.1	0.8
2019-20	T	00			State			All	No 	GR11	454551	15155	12938	900	699	567	51	85.4	5.9	4.6	3.7	0.3
2019-20	T	00			State			All	Yes	GR11	66500	5224	4086	431	298	297	112	78.2	8.3	5.7	5.7	2.1
2019-20	T	00			State			No 	All	GR11	434608	16445	13950	982	773	631	109	84.8	6.0	4.7	3.8	0.7
2019-20	T	00			State			No 	No 	GR11	412911	14484	12423	821	652	539	49	85.8	5.7	4.5	3.7	0.3
2019-20	T	00			State			No 	Yes	GR11	38972	3578	2810	283	221	183	81	78.5	7.9	6.2	5.1	2.3
2019-20	T	00			State			Yes	All	GR11	73614	2768	2150	265	151	160	42	77.7	9.6	5.5	5.8	1.5
2019-20	T	00			State			Yes	No 	GR11	45974	899	700	99	61	36	3	77.9	11.0	6.8	4.0	0.3
2019-20	T	00			State			Yes	Yes	GR11	29763	1957	1512	175	97	133	40	77.3	8.9	5.0	6.8	2.0
2019-20	T	00			State			All	All	GR12	505834	19931	16719	1223	875	965	149	83.9	6.1	4.4	4.8	0.7
2019-20	T	00			State			All	No 	GR12	446201	15293	13087	807	641	696	62	85.6	5.3	4.2	4.6	0.4
2019-20	T	00			State			All	Yes	GR12	83627	6686	5323	528	330	395	110	79.6	7.9	4.9	5.9	1.6
2019-20	T	00			State			No 	All	GR12	447727	17953	15244	978	772	829	130	84.9	5.4	4.3	4.6	0.7
2019-20	T	00			State			No 	No 	GR12	405604	14454	12420	737	588	647	62	85.9	5.1	4.1	4.5	0.4
2019-20	T	00			State			No 	Yes	GR12	55416	4885	3938	327	261	273	86	80.6	6.7	5.3	5.6	1.8
2019-20	T	00			State			Yes	All	GR12	71074	3027	2341	313	146	187	40	77.3	10.3	4.8	6.2	1.3
2019-20	T	00			State			Yes	No 	GR12	42651	1002	796	89	62	55	0	79.4	8.9	6.2	5.5	0.0
2019-20	T	00			State			Yes	Yes	GR12	30345	2106	1609	230	88	139	40	76.4	10.9	4.2	6.6	1.9
2019-20	T	00			State			All	All	GRKN	544001	21677	18916	1128	957	614	62	87.3	5.2	4.4	2.8	0.3
2019-20	T	00			State			All	No 	GRKN	542683	21612	18885	1099	955	611	62	87.4	5.1	4.4	2.8	0.3
2019-20	T	00			State			All	Yes	GRKN	1761	118	58	49	7	4	0	49.2	41.5	5.9	3.4	0.0
2019-20	T	00			State			No 	All	GRKN	489007	20776	18182	1049	918	567	60	87.5	5.0	4.4	2.7	0.3
2019-20	T	00			State			No 	No 	GRKN	487903	20726	18164	1020	917	565	60	87.6	4.9	4.4	2.7	0.3
2019-20	T	00			State			No 	Yes	GRKN	1370	81	28	45	5	3	0	34.6	55.6	6.2	3.7	0.0
2019-20	T	00			State			Yes	All	GRKN	59617	1235	982	128	58	58	9	79.5	10.4	4.7	4.7	0.7
2019-20	T	00			State			Yes	No 	GRKN	59256	1199	953	124	56	57	9	79.5	10.3	4.7	4.8	0.8
2019-20	T	00			State			Yes	Yes	GRKN	391	37	30	4	2	1	0	81.1	10.8	5.4	2.7	0.0
2019-20	T	00			State			All	All	GX	446	32	23	4	3	2	0	71.9	12.5	9.4	6.3	0.0
2019-20	T	00			State			All	No 	GX	392	23	18	2	1	2	0	78.3	8.7	4.3	8.7	0.0
2019-20	T	00			State			All	Yes	GX	94	15	10	2	2	1	0	66.7	13.3	13.3	6.7	0.0
2019-20	T	00			State			No 	All	GX	340	22	16	3	1	2	0	72.7	13.6	4.5	9.1	0.0
2019-20	T	00			State			No 	No 	GX	322	20	15	2	1	2	0	75.0	10.0	5.0	10.0	0.0
2019-20	T	00			State			No 	Yes	GX	31	4	*	*	*	*	*	*	*	*	*	*
2019-20	T	00			State			Yes	All	GX	132	13	8	1	2	1	1	61.5	7.7	15.4	7.7	7.7
2019-20	T	00			State			Yes	No 	GX	73	2	*	*	*	*	*	*	*	*	*	*
2019-20	T	00			State			Yes	Yes	GX	65	12	7	1	2	1	1	58.3	8.3	16.7	8.3	8.3
2019-20	T	00			State			All	All	HUYN	6306934	238019	202728	13886	12476	7999	930	85.2	5.8	5.2	3.4	0.4
2019-20	T	00			State			All	No 	HUYN	6135002	227140	194932	12486	11753	7370	599	85.8	5.5	5.2	3.2	0.3
2019-20	T	00			State			All	Yes	HUYN	276175	18910	14190	2040	1279	966	435	75.0	10.8	6.8	5.1	2.3
2019-20	T	00			State			No 	All	HUYN	5624643	223939	192222	12226	11594	7132	765	85.8	5.5	5.2	3.2	0.3
2019-20	T	00			State			No 	No 	HUYN	5535081	217668	187405	11579	11199	6901	584	86.1	5.3	5.1	3.2	0.3
2019-20	T	00			State			No 	Yes	HUYN	141801	10895	8360	1073	762	433	267	76.7	9.8	7.0	4.0	2.5
2019-20	T	00			State			Yes	All	HUYN	791193	21846	16626	2312	1460	1201	247	76.1	10.6	6.7	5.5	1.1
2019-20	T	00			State			Yes	No 	HUYN	657645	13319	10411	1302	908	655	43	78.2	9.8	6.8	4.9	0.3
2019-20	T	00			State			Yes	Yes	HUYN	141698	8893	6482	1047	586	572	206	72.9	11.8	6.6	6.4	2.3
2019-20	T	00			State			All	All	HUYY	6306934	6607	5235	511	125	633	103	79.2	7.7	1.9	9.6	1.6
2019-20	T	00			State			All	No 	HUYY	6135002	5396	4382	367	100	487	60	81.2	6.8	1.9	9.0	1.1
2019-20	T	00			State			All	Yes	HUYY	276175	2039	1407	248	39	267	78	69.0	12.2	1.9	13.1	3.8
2019-20	T	00			State			No 	All	HUYY	5624643	6108	4840	463	111	596	98	79.2	7.6	1.8	9.8	1.6
2019-20	T	00			State			No 	No 	HUYY	5535081	5042	4077	346	89	471	59	80.9	6.9	1.8	9.3	1.2
2019-20	T	00			State			No 	Yes	HUYY	141801	1715	1179	207	29	227	73	68.7	12.1	1.7	13.2	4.3
2019-20	T	00			State			Yes	All	HUYY	791193	924	703	95	27	84	15	76.1	10.3	2.9	9.1	1.6
2019-20	T	00			State			Yes	No 	HUYY	657645	500	421	35	15	28	1	84.2	7.0	3.0	5.6	0.2
2019-20	T	00			State			Yes	Yes	HUYY	141698	445	300	61	12	58	14	67.4	13.7	2.7	13.0	3.1
2019-20	T	00			State			All	All	RA	588964	6909	5764	463	544	125	13	83.4	6.7	7.9	1.8	0.2
2019-20	T	00			State			All	No 	RA	584392	6813	5695	447	539	122	10	83.6	6.6	7.9	1.8	0.1
2019-20	T	00			State			All	Yes	RA	8659	213	170	25	8	5	5	79.8	11.7	3.8	2.3	2.3
2019-20	T	00			State			No 	All	RA	555908	6677	5573	434	537	120	13	83.5	6.5	8.0	1.8	0.2
2019-20	T	00			State			No 	No 	RA	553430	6625	5533	427	535	120	10	83.5	6.4	8.1	1.8	0.2
2019-20	T	00			State			No 	Yes	RA	3525	99	80	11	3	0	5	80.8	11.1	3.0	0.0	5.1
2019-20	T	00			State			Yes	All	RA	37527	322	265	36	12	9	0	82.3	11.2	3.7	2.8	0.0
2019-20	T	00			State			Yes	No 	RA	32768	217	183	22	7	5	0	84.3	10.1	3.2	2.3	0.0
2019-20	T	00			State			Yes	Yes	RA	5011	108	84	14	5	5	0	77.8	13.0	4.6	4.6	0.0
2019-20	T	00			State			All	All	RB	340492	21866	15581	2379	2735	1012	159	71.3	10.9	12.5	4.6	0.7
2019-20	T	00			State			All	No 	RB	323102	20287	14687	2076	2570	866	88	72.4	10.2	12.7	4.3	0.4
2019-20	T	00			State			All	Yes	RB	27177	2681	1615	440	306	218	102	60.2	16.4	11.4	8.1	3.8
2019-20	T	00			State			No 	All	RB	289372	19971	14415	2053	2518	880	105	72.2	10.3	12.6	4.4	0.5
2019-20	T	00			State			No 	No 	RB	281408	19226	13931	1941	2448	824	82	72.5	10.1	12.7	4.3	0.4
2019-20	T	00			State			No 	Yes	RB	13644	1434	903	208	163	109	51	63.0	14.5	11.4	7.6	3.6
2019-20	T	00			State			Yes	All	RB	61953	3157	2042	483	362	203	67	64.7	15.3	11.5	6.4	2.1
2019-20	T	00			State			Yes	No 	RB	48434	1837	1287	239	212	89	10	70.1	13.0	11.5	4.8	0.5
2019-20	T	00			State			Yes	Yes	RB	14373	1377	788	253	160	117	59	57.2	18.4	11.6	8.5	4.3
2019-20	T	00			State			All	All	RD	50624	1745	1293	218	146	79	9	74.1	12.5	8.4	4.5	0.5
2019-20	T	00			State			All	No 	RD	48491	1646	1222	206	139	72	7	74.2	12.5	8.4	4.4	0.4
2019-20	T	00			State			All	Yes	RD	3173	187	131	25	14	14	3	70.1	13.4	7.5	7.5	1.6
2019-20	T	00			State			No 	All	RD	40591	1533	1127	195	135	69	7	73.5	12.7	8.8	4.5	0.5
2019-20	T	00			State			No 	No 	RD	39740	1474	1079	194	129	66	6	73.2	13.2	8.8	4.5	0.4
2019-20	T	00			State			No 	Yes	RD	1258	97	72	8	9	6	2	74.2	8.2	9.3	6.2	2.1
2019-20	T	00			State			Yes	All	RD	12854	352	260	40	25	25	2	73.9	11.4	7.1	7.1	0.6
2019-20	T	00			State			Yes	No 	RD	9321	195	147	21	18	8	1	75.4	10.8	9.2	4.1	0.5
2019-20	T	00			State			Yes	Yes	RD	3663	162	116	19	9	17	1	71.6	11.7	5.6	10.5	0.6
2019-20	T	00			State			All	All	RF	148753	3332	3072	125	80	53	2	92.2	3.8	2.4	1.6	0.1
2019-20	T	00			State			All	No 	RF	147237	3263	3020	119	72	51	1	92.6	3.6	2.2	1.6	0.0
2019-20	T	00			State			All	Yes	RF	2925	148	126	8	11	2	1	85.1	5.4	7.4	1.4	0.7
2019-20	T	00			State			No 	All	RF	138346	3268	3023	117	75	51	2	92.5	3.6	2.3	1.6	0.1
2019-20	T	00			State			No 	No 	RF	137289	3220	2983	115	71	50	1	92.6	3.6	2.2	1.6	0.0
2019-20	T	00			State			No 	Yes	RF	1506	78	66	3	7	1	1	84.6	3.8	9.0	1.3	1.3
2019-20	T	00			State			Yes	All	RF	11875	138	117	9	7	4	1	84.8	6.5	5.1	2.9	0.7
2019-20	T	00			State			Yes	No 	RF	10618	70	59	5	3	3	0	84.3	7.1	4.3	4.3	0.0
2019-20	T	00			State			Yes	Yes	RF	1408	72	62	4	4	1	1	86.1	5.6	5.6	1.4	1.4
2019-20	T	00			State			All	All	RH	3457694	174436	153827	8103	6362	5516	628	88.2	4.6	3.6	3.2	0.4
2019-20	T	00			State			All	No 	RH	3347384	166480	147802	7242	5965	5070	401	88.8	4.4	3.6	3.0	0.2
2019-20	T	00			State			All	Yes	RH	172381	13738	10776	1277	684	701	300	78.4	9.3	5.0	5.1	2.2
2019-20	T	00			State			No 	All	RH	3101410	165433	146665	7206	5951	5067	544	88.7	4.4	3.6	3.1	0.3
2019-20	T	00			State			No 	No 	RH	3043246	160355	142673	6721	5711	4856	394	89.0	4.2	3.6	3.0	0.2
2019-20	T	00			State			No 	Yes	RH	92442	8478	6689	778	422	379	210	78.9	9.2	5.0	4.5	2.5
2019-20	T	00			State			Yes	All	RH	412453	13925	11245	1223	678	638	141	80.8	8.8	4.9	4.6	1.0
2019-20	T	00			State			Yes	No 	RH	333034	8313	6883	700	404	301	25	82.8	8.4	4.9	3.6	0.3
2019-20	T	00			State			Yes	Yes	RH	84242	5854	4548	542	294	354	116	77.7	9.3	5.0	6.0	2.0
2019-20	T	00			State			All	All	RI	31100	1891	1477	182	135	79	18	78.1	9.6	7.1	4.2	1.0
2019-20	T	00			State			All	No 	RI	29380	1697	1339	152	122	71	13	78.9	9.0	7.2	4.2	0.8
2019-20	T	00			State			All	Yes	RI	2564	317	238	41	19	11	8	75.1	12.9	6.0	3.5	2.5
2019-20	T	00			State			No 	All	RI	27513	1728	1341	167	128	75	17	77.6	9.7	7.4	4.3	1.0
2019-20	T	00			State			No 	No 	RI	26539	1601	1257	144	116	71	13	78.5	9.0	7.2	4.4	0.8
2019-20	T	00			State			No 	Yes	RI	1550	217	156	32	16	6	7	71.9	14.7	7.4	2.8	3.2
2019-20	T	00			State			Yes	All	RI	4412	264	212	29	13	9	1	80.3	11.0	4.9	3.4	0.4
2019-20	T	00			State			Yes	No 	RI	3358	152	126	13	11	2	0	82.9	8.6	7.2	1.3	0.0
2019-20	T	00			State			Yes	Yes	RI	1101	115	89	16	2	7	1	77.4	13.9	1.7	6.1	0.9
2019-20	T	00			State			All	All	RP	28220	1521	1231	95	144	43	8	80.9	6.2	9.5	2.8	0.5
2019-20	T	00			State			All	No 	RP	27427	1463	1195	87	139	38	4	81.7	5.9	9.5	2.6	0.3
2019-20	T	00			State			All	Yes	RP	1261	113	79	10	10	10	4	69.9	8.8	8.8	8.8	3.5
2019-20	T	00			State			No 	All	RP	25833	1449	1178	86	139	40	6	81.3	5.9	9.6	2.8	0.4
2019-20	T	00			State			No 	No 	RP	25399	1417	1155	83	137	38	4	81.5	5.9	9.7	2.7	0.3
2019-20	T	00			State			No 	Yes	RP	719	65	48	3	6	6	2	73.8	4.6	9.2	9.2	3.1
2019-20	T	00			State			Yes	All	RP	2820	130	101	12	10	5	2	77.7	9.2	7.7	3.8	1.5
2019-20	T	00			State			Yes	No 	RP	2289	72	61	6	5	0	0	84.7	8.3	6.9	0.0	0.0
2019-20	T	00			State			Yes	Yes	RP	558	58	40	6	5	5	2	69.0	10.3	8.6	8.6	3.4
2019-20	T	00			State			All	All	RT	250566	7080	5426	661	622	319	52	76.6	9.3	8.8	4.5	0.7
2019-20	T	00			State			All	No 	RT	245451	6638	5153	585	595	274	31	77.6	8.8	9.0	4.1	0.5
2019-20	T	00			State			All	Yes	RT	8553	778	505	123	55	67	28	64.9	15.8	7.1	8.6	3.6
2019-20	T	00			State			No 	All	RT	218864	6347	4935	561	556	255	40	77.8	8.8	8.8	4.0	0.6
2019-20	T	00			State			No 	No 	RT	216640	6151	4801	537	543	240	30	78.1	8.7	8.8	3.9	0.5
2019-20	T	00			State			No 	Yes	RT	3691	405	267	57	33	31	17	65.9	14.1	8.1	7.7	4.2
2019-20	T	00			State			Yes	All	RT	36357	1069	727	147	100	77	18	68.0	13.8	9.4	7.2	1.7
2019-20	T	00			State			Yes	No 	RT	31504	655	462	74	75	42	2	70.5	11.3	11.5	6.4	0.3
2019-20	T	00			State			Yes	Yes	RT	5181	431	276	76	26	37	16	64.0	17.6	6.0	8.6	3.7
2019-20	T	00			State			All	All	RW	1410521	25846	20292	2171	1833	1406	144	78.5	8.4	7.1	5.4	0.6
2019-20	T	00			State			All	No 	RW	1382138	24249	19201	1939	1712	1293	104	79.2	8.0	7.1	5.3	0.4
2019-20	T	00			State			All	Yes	RW	49482	2774	1957	339	211	205	62	70.5	12.2	7.6	7.4	2.2
